popularity,streams
52,4461991
56,6676481
0,7743
64,9059465
60,8730323
47,5876958
58,5158232
54,5601688
57,7819981
0,8866
0,10643
0,13875
67,20135932
0,8985
70,35259811
55,6446450
50,4766085
0,7461
68,20584539
0,12897
33,448852
54,5661543
49,6872633
65,26891090
51,4104072
50,4215289
0,5957
49,3979827
50,5004286
48,4318912
73,42492087
68,15038879
65,18331105
51,5192230
48,4600374
0,13438
59,6166274
0,11548
49,3103572
50,5547006
0,13737
66,18944792
52,4083806
50,5551137
59,5261686
48,3835108
52,5871302
0,5056
58,6070733
0,11112
0,10053
57,5754071
54,5606062
53,5585982
57,6765547
70,49068936
68,27750999
53,5672234
0,8593
0,11230
50,5268857
62,9005027
62,14781142
53,5597724
59,6275341
50,5623958
66,23921726
84,939296218
57,7326173
0,7684
60,13257860
66,17875543
52,4142810
50,4040809
0,5334
56,6117279
69,23908601
58,6206619
56,7986935
61,9002325
52,4449653
56,7464281
61,9276813
68,15686380
48,4776907
49,6361588
56,7731082
0,14317
0,7986
0,10395
61,8252218
0,9031
62,11158327
59,6893584
53,4425610
49,6547450
53,5248207
65,16887136
53,4833829
54,5955601
49,5542407
58,6291537
48,6856542
47,5719441
1,9481
58,7608301
0,6107
62,9569620
67,27900642
57,6640185
0,14690
61,12379926
57,6494132
58,7600548
70,41272520
0,9717
57,6468406
54,4936757
54,5831157
69,25901625
61,11646048
0,13918
54,4944258
56,5325820
63,11413962
45,5743835
0,5929
63,10023657
56,7281194
0,7782
50,5495230
80,1139525725
62,11854729
53,5074810
54,4311886
66,26179540
52,5842495
60,11401309
21,125183
51,4151267
0,12541
61,12610334
56,5963941
71,40606500
45,5043053
71,46258717
63,10633187
12,48328
0,11999
56,5445543
58,7591225
64,14691781
0,6525
61,13358250
52,5655145
53,5477049
61,13420003
57,5809788
59,6490504
8,26292
61,10514531
53,5828892
63,13175284
51,4130024
58,6089022
70,48024245
0,5085
0,8922
54,4618172
57,5270430
63,10408665
63,12432776
68,15281594
0,12768
62,11836362
56,5571004
61,14593941
81,1064834354
51,5917268
52,4083184
54,5650998
64,11601564
51,5421645
60,14474007
54,5168536
0,6647
55,6676497
63,10775977
62,13361847
29,231558
60,14049990
63,11382333
63,11658096
53,4724433
61,11382607
0,8279
57,6266696
61,13943549
63,11427741
0,13673
70,40217806
71,45634083
64,8156061
47,3033636
47,5395006
65,25501556
55,5171605
57,6275248
54,5349130
55,5865196
45,4445414
0,11732
46,5542315
59,6535831
63,10568848
59,6861095
57,6929968
52,5178965
59,5881548
64,8703998
60,13655685
46,3441775
0,13495
57,7256496
62,9812204
4,11902
61,14786579
0,14893
30,496065
51,5481485
67,17312908
63,8007507
61,8657426
60,8765038
0,11126
38,501537
62,13887372
56,7411542
60,11407588
56,5246334
66,28431158
54,4551047
55,5420529
51,5036676
0,8828
57,5404672
58,7228063
61,14774593
58,5800823
54,4700782
53,4591049
60,9823846
59,6351120
66,19614249
73,33171002
0,14586
61,11736062
56,6999578
62,14855318
69,26378050
51,5091851
54,4234427
60,13390832
65,28228031
54,4197008
29,253954
59,7185026
55,6426357
61,9806391
0,12808
0,13573
57,6129273
82,811822758
58,7891028
63,12420823
55,5519640
45,6749065
55,6540493
61,12236228
58,5341273
59,6737960
77,70473467
56,7763597
60,8373546
57,6507904
61,11436665
51,4805856
64,8848219
56,7438767
60,12932096
51,4887465
66,15871196
53,4931029
62,10626069
61,9361289
49,6774680
0,7195
65,29495049
0,7050
38,578049
22,180118
0,5564
57,6412088
62,13917309
51,5829957
73,41466398
61,11274735
68,17830409
54,5428454
49,4229405
56,6365207
45,5518149
50,5023090
0,6463
54,5072524
64,14857319
43,1204392
0,7397
53,4374030
49,5899396
63,11826992
59,7471929
1,9024
56,5485952
62,13382571
67,24261373
0,8135
0,14731
61,8844503
60,10842880
1,11363
69,25787074
0,9875
60,9317682
0,14044
30,392969
47,6013325
60,10646407
61,10517507
61,9460598
65,15094204
65,19084123
55,6981515
62,8540527
53,4953165
60,10973731
78,93400373
66,15667771
57,5716766
64,14801344
63,9856288
5,24980
64,8928359
57,7610519
62,8841758
48,3454536
57,6244303
48,6333681
47,6208130
51,4492013
54,5529854
61,14795667
57,5685832
0,6148
67,21294581
0,12116
62,10839279
50,4148136
58,6026338
0,5526
58,5006146
0,12707
58,6917165
55,7286653
61,9000445
50,5935960
66,18678883
52,5223186
60,13608783
0,11689
0,11580
57,5961067
52,4183794
1,6380
61,8585597
49,5127708
64,11875834
62,9601068
0,10180
54,5826727
0,13021
60,9988286
63,12768095
8,18580
71,44170227
58,6251314
60,8162287
0,6687
54,5246094
64,14189446
54,5663707
71,31347151
51,4871927
0,14540
56,7149443
0,7216
61,14347222
56,5781561
57,5039999
60,11400868
50,5693186
54,4948147
0,8820
52,5943758
56,7852102
60,9688168
68,20608085
0,6684
72,34582564
62,12967068
64,13306894
56,7569295
61,12260815
59,5742413
55,6871757
0,11705
58,5241098
56,5478894
55,6951107
0,11696
55,7619412
53,4547640
0,12116
65,19398374
0,8737
68,24389653
0,8246
69,29445928
53,4095002
60,11508830
1,14078
52,5255442
55,7082870
58,5410272
51,5585512
65,16888190
67,15547344
53,5090101
64,8719921
68,17132947
48,4129494
68,16819038
56,6826445
0,10945
0,8237
64,13768204
0,8456
57,5031235
60,12904810
41,1177206
77,74486005
68,15470384
60,12234787
71,32344159
52,5143795
57,7315523
65,27790911
54,4114287
6,25532
55,6948133
62,14121914
58,6746811
59,5077055
63,10456443
58,5917811
62,9581527
65,29818005
2,11081
70,39552148
53,4679568
62,8793744
0,13425
51,4238869
68,24940536
57,7434078
56,5974459
67,20679223
46,3963555
53,5725445
0,11134
53,4378669
62,8660706
63,10171678
0,10542
56,5001076
52,4257194
0,13070
69,16573627
58,6508095
54,4041930
55,6398427
0,13640
68,16497104
58,5328874
69,25133974
53,5691685
0,12235
1,7963
0,12027
0,5912
77,50344232
58,7855899
64,13094131
79,62690854
70,46755154
67,27743391
53,4694195
72,34990348
0,5590
63,14652635
59,5819488
80,896362405
0,8719
59,6890926
55,5451613
58,6697523
2,12843
65,28225253
60,13685175
77,64219184
0,9402
69,24933137
62,8105828
48,4309215
57,7951000
75,87263391
0,9439
55,7796416
69,18521455
0,7770
63,10015542
65,20567969
0,11612
62,13268059
66,22987355
61,13672190
65,15276860
57,5178115
69,20185226
53,4457513
55,7809211
62,14786656
53,4819622
57,6334107
51,4426032
77,81454928
61,14572259
64,12445449
0,14319
61,9747204
0,12114
62,11553344
47,3805604
66,21923622
59,6096436
66,28943474
61,8559676
50,5436913
77,79913272
64,11778098
61,9203339
5,25901
58,7464361
58,5750159
61,10829401
58,7558147
61,10079622
54,5214451
61,8499404
59,6538485
75,99505937
60,13407881
68,24550465
80,825320966
58,7241717
57,6580138
64,13602628
59,6202332
79,68899857
61,13626667
63,12483566
55,5463220
61,14121401
0,9785
0,6182
65,22339598
65,26868969
56,6586529
61,11387927
1,11696
60,8325934
0,11612
65,17881244
65,29570099
68,23409925
63,11113021
6,20754
60,12096108
0,6725
48,3385047
7,16528
72,34762364
61,9357951
70,45875898
59,7558962
63,8488501
0,6091
60,12868742
43,1013106
78,64021886
0,8887
67,18746237
65,21015771
78,71164788
62,14050263
57,7092736
71,47206155
0,10980
50,5220553
48,5205096
52,5050134
67,21965768
66,23724264
43,1279064
60,8500740
55,5649082
64,13115246
0,14042
55,5516702
68,29288514
62,9018928
0,12382
62,10471706
60,8273096
54,4920210
39,537328
67,28054903
71,36538601
38,696104
0,6670
0,6853
68,20853738
70,43546386
72,49033819
65,23187997
54,5971328
65,22750014
67,17438635
64,13641495
52,4149533
61,13875373
56,6669656
63,10830574
67,25048042
67,17136568
59,6016735
66,29481851
0,5913
57,7776489
62,13039199
58,6675949
59,5238826
64,13511581
71,41504556
72,37495949
55,6617605
0,12185
68,18748094
0,10310
64,8995703
62,14076423
64,12103418
65,28049217
63,9372271
56,5007776
3,7851
61,11053167
61,13361564
63,10592054
59,7460613
56,5337092
52,4808896
61,12936061
1,7454
72,47156699
0,13334
58,7859935
57,7377592
71,36627490
60,13291256
56,7257862
52,4990832
64,12296677
72,38266138
54,5445397
56,5914314
58,6696923
55,5599931
63,12188257
61,8845003
59,6926495
57,5822840
76,92071454
1,12359
0,13166
56,5499878
84,921320265
72,43172945
73,45933662
68,28520753
58,5512762
64,14467126
78,64273129
64,12560737
62,9487996
66,27676809
73,35195256
88,1629459391
1,10553
53,4046122
60,11372659
69,24892729
68,16515255
65,18876050
55,5897283
62,11720494
61,8975797
64,14516447
57,6247060
60,10119590
60,9890862
66,16338440
67,16306447
1,11069
62,13474382
69,22510761
36,750862
62,8745283
0,5387
79,57872016
73,49581133
0,10100
61,11029072
73,46322344
0,5403
73,45416392
75,86970142
72,48631031
58,6515732
54,4624205
0,9255
0,5718
55,6552595
64,10754687
1,6721
74,49007967
64,11803853
64,9362703
64,14501953
73,31361284
59,7673153
0,12543
55,7174608
72,40506295
65,19148299
60,13032510
54,5199786
63,9049414
68,18643917
0,9429
0,8426
69,25350003
0,10916
58,6769138
0,8049
72,49421785
55,7595539
62,12094056
0,5197
62,8629945
0,7271
65,25496919
66,27074412
0,14668
46,5131064
62,13800757
66,19898103
60,11179875
61,8971370
73,37297041
0,11608
0,5393
61,14515185
65,29108889
63,9936024
0,11797
52,5923614
11,39028
60,11837660
62,8527918
53,4812717
0,7515
66,27967272
64,13995416
58,6424682
63,12948722
69,18967861
66,16264892
62,13141760
69,19964451
64,12505469
0,10181
7,22232
76,69251024
53,5086005
54,5884987
64,14955694
63,9092391
68,23476756
58,5210771
71,48855295
52,5147916
69,23783367
0,14109
61,13082927
62,13845151
52,4612985
85,905821964
56,6635225
63,11802377
71,43269098
61,11871619
63,11497515
67,20802323
68,20128342
64,9670523
48,3414044
0,14191
65,22037049
73,47838738
62,8684668
65,27503157
0,12809
66,17023394
64,11084791
69,29929695
65,17883437
51,5236273
62,8559766
70,36651345
60,9194836
66,15965216
62,14781464
59,6055172
61,13053892
59,6714176
37,776969
0,11466
57,6945804
0,13563
58,7194950
66,29259019
56,6742850
56,7993993
61,8382573
64,13164626
57,7403202
61,11786141
50,5762161
65,17546294
73,43014974
57,7604586
63,9369983
64,13613666
62,8688637
1,7443
55,6754324
62,14359517
61,9937557
63,9500525
61,10254421
59,7314041
57,5819417
0,14188
63,10914379
64,12526453
64,13842172
63,9509627
64,12959039
72,45907525
63,13847734
56,5779448
70,39550646
58,5967407
58,7270317
54,4338061
60,13208809
58,6537620
55,6317063
1,14394
0,5972
65,16964356
61,14165777
69,17902733
68,24179373
86,1782604664
54,4984525
72,32372765
75,58292691
82,872121623
51,4805170
80,1125504534
62,12417273
79,85951215
67,27116524
64,11112449
54,5414748
72,49404267
54,4744470
70,44793799
64,14730461
80,1085071817
69,16428241
65,18161377
63,10739591
82,1074834111
0,9519
62,10666997
56,6438735
57,6521497
74,48722205
65,29081269
72,37642660
55,5954023
59,5901290
36,644420
62,8468477
82,975178550
80,1042955042
60,13680671
0,8959
62,12545665
67,25522972
72,30025204
66,26756055
1,14395
52,5529590
0,10447
71,38754346
49,3128381
54,5555699
56,5057471
2,12250
76,56533952
57,5591843
71,35346933
53,4391242
57,7168276
57,6017426
62,12611671
56,7739292
63,9800968
64,11024550
54,4108793
51,5355801
60,12097398
76,81222874
71,46760036
56,7641442
52,5708421
0,10015
57,6386262
60,10728827
58,7908925
81,827957832
1,6630
59,6402905
54,5408937
84,972497747
0,12371
64,8810504
66,20871285
71,43239718
63,8277420
68,15308660
57,6505347
62,13211883
57,7048933
62,14515259
55,5462641
16,83929
55,7038468
52,4383137
61,8483622
58,7744801
50,5598918
59,7722577
70,37856103
60,12852625
81,901272502
77,87078979
59,6467402
0,12036
57,6642314
65,23521190
0,11822
48,6609672
61,8256443
56,6357025
51,4985883
63,14264957
57,6231568
60,11638558
54,5046601
69,18110321
64,14712108
65,26313407
59,6278225
57,6601435
71,35912635
75,72881514
68,28768764
0,7328
54,4110665
63,12705553
79,58122657
61,9564158
69,24141595
64,8168032
62,10986522
53,5443939
74,49844640
58,5354752
59,6854903
54,5782139
61,11095968
67,20841279
65,16891996
58,6341899
63,8228168
51,4625121
70,40989025
53,4422274
61,14102582
65,16058757
62,14398210
67,28450653
69,20118842
66,20309943
57,5818483
55,6258385
68,24904485
56,6925488
68,22542831
53,5812275
43,853021
71,39352448
51,4863585
58,7070755
0,8514
56,5980835
69,25826895
59,5215305
62,12479513
56,5120896
0,6827
55,6990578
65,21272113
73,31516001
61,11322404
54,5362402
56,6881880
66,21941087
55,6086566
59,6560489
0,13576
0,9191
0,5329
51,4015813
67,24792591
51,5200869
58,5785271
43,1324335
64,14507985
65,24260734
69,23694042
63,8259489
0,10790
60,9154426
63,10261228
72,37545118
59,7495039
56,6037255
68,23582236
65,24380330
56,6567019
0,7670
62,12218892
55,6783460
60,8421695
23,139604
55,6555739
50,5470682
80,905165200
71,41676809
55,5164738
2,7050
0,5664
63,14232866
61,11562281
65,27624486
62,14234926
48,3529901
66,24820705
35,536741
50,4174138
76,59344171
39,674741
61,11144705
84,929965170
56,5772142
55,5238337
89,1651540577
73,49229307
0,12117
0,7828
0,8920
0,12013
0,9387
0,9573
0,7990
0,10818
2,5467
0,14754
0,6285
0,9840
0,7094
0,9550
0,6266
0,6938
0,13047
0,9290
0,12717
0,12408
0,11789
0,9937
0,12801
0,6702
0,14979
0,5283
0,13716
2,10543
0,13490
0,6833
0,9682
67,17558569
67,17558439
0,10384
65,23245676
61,10745883
59,6951921
67,25281027
52,5976523
6,25964
0,8640
41,1483490
58,6323672
58,6736151
62,11125526
39,535820
65,25898632
73,34178200
0,12393
64,14042714
37,743525
39,572182
73,33195218
80,822666061
4,14739
36,503545
37,543220
72,38890792
50,5247320
57,6630361
35,589523
35,739578
67,17007776
52,4162988
53,4809660
20,134610
21,141247
39,562829
33,453837
69,28351323
59,5699207
39,603059
78,83758377
76,78450537
35,527424
63,11404727
0,5788
31,491092
46,5577776
74,48036869
32,365702
70,44642716
39,578472
30,472547
19,86097
60,8594323
25,214049
1,7189
1,11082
71,34167723
20,186694
54,4607087
12,33435
10,33622
26,293163
55,6384328
61,14568753
9,29949
51,5695595
9,25180
23,126949
23,173595
7,20639
54,4683299
5,23402
74,42633869
6,28142
4,7070
3,6884
1,14746
53,4755374
72,37792628
61,14406447
62,10856572
35,601274
66,15928629
63,14596816
69,15246376
8,16012
3,13924
69,23802030
39,537122
51,4546124
0,11056
68,19024771
60,11833691
60,13460221
63,8998867
74,40753990
58,5023014
62,13873374
63,8805379
68,27192286
53,4530038
59,6579666
62,11670292
1,6855
38,696906
61,11975963
28,233334
0,7825
3,9861
54,5176433
66,17189438
71,42602539
0,14726
63,11364519
68,20369781
51,4366209
48,5948501
50,5541204
34,455619
62,8623816
56,6404032
70,36617029
61,11581915
26,287367
49,6201952
64,9736457
74,37418351
0,12150
21,182694
22,128783
0,11866
57,6976924
61,13952815
0,9288
45,4773601
24,120383
59,5102524
25,210236
50,5212329
21,117480
37,777747
65,19119982
31,417031
44,1344465
52,5338150
48,3296953
43,1128993
53,5318830
33,433892
46,3138006
23,189801
42,1338225
41,1052175
26,235836
46,3802376
37,586778
0,11804
41,1471258
28,278625
35,799036
38,603286
0,12012
55,6735384
41,1035879
58,6158897
34,318847
47,6255070
37,505657
38,672768
37,508196
44,1326603
25,225946
38,522686
38,681090
34,344033
51,5758440
40,1077517
43,1009617
0,10504
38,780479
48,3038348
59,6740706
40,1066399
40,1144119
35,549304
51,4141246
48,6739083
20,142204
31,489497
38,628733
36,647100
0,8953
36,692021
0,8803
36,634997
43,1111389
34,488210
49,5568751
40,957896
35,565126
9,29618
52,5235307
44,859903
36,522531
42,1406099
45,3473064
38,592161
42,1088730
45,3826793
30,432990
39,707845
0,8590
49,4641115
43,1371744
35,590891
41,1195272
38,784931
48,3005320
27,236432
0,13602
43,1105627
39,707672
36,587278
42,1266935
37,682265
33,426582
52,4703899
34,453582
35,555931
38,682378
44,943475
51,4190273
37,552687
36,510331
37,769751
52,5830354
37,700726
21,158702
48,6799437
46,6977806
28,299609
36,524481
37,678304
35,559975
40,1157478
36,752402
43,1086171
34,435326
33,313970
52,5999774
45,5698171
52,4494752
46,4760326
43,1235699
38,532791
33,323453
38,540558
61,10099575
39,609900
38,763324
31,414154
52,5796377
46,6360229
52,4896641
38,660751
35,513817
23,131454
41,982287
27,268090
34,382715
47,6822312
0,14768
0,5164
45,3980731
35,665529
30,499594
60,13581004
46,6316034
41,1094015
37,717204
38,760782
0,5625
36,614853
49,4160270
0,12986
55,5731637
0,9473
25,225493
49,5320659
44,1165967
23,121982
33,481912
0,5466
40,1158285
40,1487010
30,412716
39,562615
37,774098
53,4496542
33,432882
49,4583928
56,6233736
35,527598
0,9058
0,5539
50,5279306
33,393394
31,361609
23,106189
40,880642
43,1147543
41,1206827
31,446706
36,798635
32,378320
0,13440
42,877325
44,993461
35,799918
42,1275316
28,201496
39,554989
40,801373
32,482350
39,798915
36,632076
47,5018998
46,5802201
41,839758
39,593863
35,520780
40,972774
39,637550
47,4860389
60,8887437
25,209162
31,425753
23,162195
37,596546
39,586017
49,5411759
50,4217354
34,358258
35,533159
35,636521
20,134025
46,5462968
0,11284
36,736961
40,844514
31,384097
45,4070522
46,6799205
43,1468218
38,621470
35,506779
46,6647194
36,747353
42,1053571
37,748920
41,1298895
44,1367013
37,649481
48,6266074
36,587971
42,991032
33,351241
34,398834
0,10684
40,1423144
0,6923
31,406238
43,1111555
41,1111329
34,373564
50,5271884
52,5164902
62,14263312
39,710703
44,1200418
35,741302
34,329062
0,12580
29,251973
48,5592327
0,8886
0,12357
48,3645649
39,556167
59,7977176
33,384202
56,6256567
0,11714
0,10289
41,914202
0,8415
41,1484298
40,1182555
37,742208
28,220188
46,3572953
36,681138
43,1309112
33,303334
37,579401
37,747043
33,337192
0,9912
46,4748296
33,400584
36,579951
0,12974
37,650903
45,6853072
39,619971
43,1047383
26,275085
25,232324
54,5389326
52,5975381
42,1022059
0,10398
40,1390522
39,754508
37,533597
42,1013249
31,424833
35,506900
46,4115028
36,568888
45,6219014
49,4862049
44,884442
0,5189
37,572006
35,546941
0,8281
42,1127623
37,645481
41,1305539
26,242224
48,6867409
57,7500338
53,4657816
28,275854
35,680000
24,199142
52,5057425
37,665335
57,7060146
0,14699
47,5907938
47,3952565
47,6473991
35,763815
55,6361989
25,218576
46,3618700
0,10371
37,551886
33,364137
35,732940
30,475096
37,556910
49,4263028
40,1446718
38,741293
38,669820
57,7812958
51,5234616
31,363835
0,10096
35,629405
46,5475023
0,14895
44,1356446
38,711608
43,1399233
0,5195
37,749022
0,9117
36,727086
49,3830561
38,788369
38,546158
33,403102
9,22679
0,14069
39,686384
59,6310436
55,6640605
41,1373044
36,679507
46,4467685
53,5034376
37,671877
39,547772
42,1172974
34,350229
30,448592
0,14379
35,609707
36,662322
48,3781978
18,72065
38,746195
44,927630
0,5797
47,6740665
38,672629
36,655062
45,5868106
38,781052
44,952545
29,203344
33,427975
50,5179027
35,522053
32,359168
37,679344
45,4336470
38,733629
45,5727154
45,6528211
33,358194
34,374847
48,4698384
36,591248
35,703176
38,700397
35,776091
30,498559
39,737987
38,705710
46,4369306
42,1350098
36,530015
33,456518
25,246564
0,9341
39,515298
39,606393
46,3401805
40,1365084
46,5415101
40,1119646
43,1334188
38,695770
59,7079919
36,720937
45,3492719
42,971948
44,1154021
36,646589
51,5566799
39,632808
70,30684830
0,12734
53,5162707
39,675952
48,6586087
51,5007860
38,644058
43,926191
0,7410
43,1396184
43,1066685
39,591859
36,536065
0,8037
38,635869
39,600045
34,458964
46,4974771
34,366757
55,5471888
44,1049921
47,5228767
33,307048
38,551776
0,9153
38,583374
40,842995
5,16525
46,6145024
56,7573397
47,5440642
40,840202
42,1243085
46,3606959
44,821452
36,619829
34,458529
40,935478
43,955644
45,3977110
27,230607
48,6200722
56,6001852
50,4249296
28,278378
42,800643
33,363451
39,675520
40,924732
48,4268473
41,1043824
36,626089
54,4356975
51,4044297
41,1049738
43,1382085
41,908579
46,4257664
50,4552094
42,1155379
44,1311842
42,865893
57,7947638
32,402754
43,834453
39,778688
46,3769582
45,5584111
42,883512
37,738391
35,607310
41,937885
0,11246
0,11746
32,395285
43,1495498
39,658216
49,3373673
61,12455326
44,973439
33,422570
37,629025
47,4077135
34,356327
46,4312256
0,8616
56,6123962
37,600990
25,279259
51,5918456
46,4590712
0,5164
37,523372
38,640949
41,1202908
44,1325785
0,8773
24,188178
37,793478
45,3493391
46,5042801
47,5516668
41,836414
43,1433086
32,382112
52,5116613
0,5094
50,4994914
54,4903880
0,10491
40,1045777
50,4952086
41,1146561
41,1040793
40,808639
45,5702061
31,426083
0,12001
12,49647
40,1160044
0,8372
0,9195
46,5351024
46,5965703
0,6019
46,5065906
42,1293336
