popularity,streams,year
42,1323577,2002
47,5220122,2002
49,5314842,2002
41,1407344,2002
37,594160,2002
52,5317938,2002
0,5924,2002
50,4686735,2002
57,7149565,2002
43,1207677,2002
57,7327143,2002
0,7899,2002
46,5068215,2002
46,4245956,2002
0,13951,2002
51,5751403,2002
0,10817,2002
51,5309227,2002
54,4722593,2002
44,1215951,2002
59,5899607,2003
54,4238166,2003
48,4354423,2003
61,14773472,2003
71,32491254,2003
55,7647233,2003
51,4497537,2003
46,4250846,2003
54,4624658,2003
45,5390639,2003
58,6462427,2003
48,3238345,2003
49,4045900,2003
58,5580617,2003
48,6363604,2003
50,4934471,2003
70,42115269,2003
49,6479017,2003
38,719598,2003
0,14908,2003
49,3473183,2003
57,5885387,2003
51,4727119,2003
53,5793624,2003
58,5752265,2003
60,13379438,2003
55,6715074,2003
0,11547,2003
56,7272936,2003
53,5949956,2003
48,3263470,2003
43,975304,2003
47,4968344,2003
50,4016781,2003
46,5463571,2003
67,25477349,2003
46,4911039,2003
55,7359196,2003
58,7051277,2003
53,4061287,2003
56,7759933,2003
43,1216047,2003
48,4251771,2003
60,11819130,2003
57,6864408,2003
47,5894033,2003
43,1385303,2003
57,6865342,2003
55,7295186,2003
0,7926,2003
42,1417222,2003
59,7820530,2003
55,5896517,2003
0,9877,2003
0,9511,2003
48,6418511,2003
49,5084574,2003
2,10248,2003
39,610543,2003
45,5972268,2003
65,17427954,2003
53,5661634,2003
63,10635597,2003
57,7533488,2003
0,9661,2003
60,8508102,2003
56,6919733,2003
42,1206067,2003
61,12479565,2003
49,6316273,2003
49,5097234,2003
70,43895041,2003
54,5239691,2003
51,5683554,2003
48,4228223,2003
45,3178565,2003
50,4865113,2003
67,29247002,2003
53,5846366,2003
0,11151,2003
50,4747313,2003
53,5818287,2003
47,6869294,2003
44,1193002,2003
52,5944951,2003
52,4494904,2003
68,27458746,2003
64,12717305,2003
49,3756412,2003
53,5664665,2003
48,3802082,2003
54,5260872,2003
47,4992529,2003
46,4170599,2003
42,1224742,2003
59,7762330,2003
56,5393497,2003
57,6262415,2003
42,914950,2003
0,11012,2003
46,5961383,2003
65,22102697,2003
49,6321254,2003
43,876861,2003
53,5908421,2003
45,6361905,2003
57,7177218,2003
47,3285385,2003
52,5259669,2003
45,3774962,2003
58,6582580,2003
47,4302329,2003
45,4678899,2003
50,5334304,2003
56,5540164,2003
53,4881758,2003
55,6673880,2003
47,3500986,2003
0,10472,2003
45,4230821,2003
45,3841158,2003
50,5489938,2003
49,4626290,2003
46,3557898,2003
44,1493787,2003
42,875483,2003
48,4536837,2003
39,622680,2003
48,6363348,2003
60,8697810,2003
47,5543732,2003
44,1255082,2003
57,7493345,2003
61,13335240,2003
40,860275,2003
56,5798705,2003
0,13226,2003
47,3525419,2003
46,4662331,2003
54,5566269,2003
0,5485,2003
0,12241,2003
56,6081948,2003
0,7785,2003
54,4547624,2003
65,20590003,2003
47,5982479,2003
44,862513,2003
53,4553243,2003
47,5692328,2003
0,8025,2003
52,4136200,2003
53,4515013,2003
44,818940,2003
59,6903657,2003
44,805248,2003
47,5114408,2003
0,5417,2003
41,1180112,2003
57,7879797,2003
0,13421,2003
45,4690048,2003
54,5532661,2003
53,5257527,2003
51,4340062,2003
55,5248928,2003
54,4470627,2003
50,5590483,2003
48,5267932,2003
0,8126,2003
0,7567,2003
33,415277,2003
38,567727,2003
50,5788390,2003
43,1083946,2003
54,5707369,2003
56,6847976,2003
0,13496,2003
53,5865405,2003
63,13183409,2003
49,5997687,2003
54,5809995,2003
50,5638424,2003
43,1142876,2003
45,3406507,2003
41,1351047,2003
46,6146418,2003
41,978509,2003
57,5257337,2003
49,6025469,2003
43,1116103,2003
0,8631,2003
49,5724932,2003
46,3735023,2003
46,4836870,2003
55,7386036,2003
49,6560513,2003
53,5928840,2003
52,5828539,2003
53,5971640,2003
0,10588,2004
74,34187192,2004
53,4354107,2004
58,7875969,2004
66,26903380,2004
61,14305402,2004
46,3773509,2004
0,7275,2004
0,7755,2004
68,25643088,2004
47,3296350,2004
60,13918366,2004
47,4457575,2004
52,5721554,2004
58,5715712,2004
48,5044152,2004
60,12226706,2004
58,7889911,2004
0,6353,2004
53,5164432,2004
61,13315927,2004
66,17750553,2004
47,3394752,2004
50,4056178,2004
58,6664426,2004
0,12869,2004
48,5943372,2004
52,5826303,2004
54,4969864,2004
54,5595572,2004
49,5784660,2004
60,9725425,2004
52,4133756,2004
53,4897062,2004
48,5356194,2004
65,22273402,2004
55,6873695,2004
63,11703056,2004
1,6306,2004
56,6584195,2004
47,4494524,2004
45,5091879,2004
0,9696,2004
57,5274960,2004
63,8596756,2004
46,5367497,2004
66,26721973,2004
43,1052039,2004
52,5761659,2004
47,4111874,2004
62,9443516,2004
63,12558375,2004
52,5900842,2004
59,5263439,2004
0,13898,2004
56,7704755,2004
63,13062657,2004
54,4701946,2004
46,4595768,2004
38,660952,2004
61,9386023,2004
61,8056577,2004
52,5602951,2004
54,5087447,2004
60,12258314,2004
57,7429545,2004
0,12613,2004
51,5680263,2004
45,5203127,2004
56,7787260,2004
0,8261,2004
60,8786197,2004
52,5807337,2004
49,3227804,2004
58,6587927,2004
45,6545454,2004
0,9838,2004
0,9524,2004
0,7430,2004
12,39073,2004
53,4671161,2004
51,4251402,2004
0,7787,2004
0,10358,2004
65,26843166,2004
66,27182722,2004
65,23836071,2004
4,10881,2004
66,19208215,2004
48,4134407,2004
42,1388183,2004
55,5255510,2004
53,4619789,2004
46,3031837,2004
57,6395684,2004
56,5969463,2004
62,8913114,2004
42,1235653,2004
0,5542,2004
51,4989968,2004
0,14771,2004
52,4605684,2004
53,5007869,2004
47,5420132,2004
0,11738,2004
55,7238451,2004
59,7592779,2004
53,5927173,2004
54,4549369,2004
0,11533,2004
47,6728988,2004
52,5464580,2004
44,1319023,2004
45,3077567,2004
0,5364,2004
44,1339753,2004
0,11856,2004
60,11214767,2004
44,822451,2004
65,29517569,2004
40,1154904,2004
54,4901833,2004
46,3648982,2004
50,4281431,2004
50,5367528,2004
52,4249319,2004
0,7183,2004
52,5393144,2004
3,11613,2004
0,6365,2004
47,4288710,2004
51,5804821,2004
59,5387117,2004
55,5387985,2004
50,4940514,2004
56,5793339,2004
41,1306474,2004
54,4794995,2004
0,11654,2004
55,5086088,2004
50,4985772,2004
70,40022139,2004
58,7815958,2004
0,12888,2004
39,593421,2004
50,4686082,2004
47,5339656,2004
66,17995512,2004
39,525285,2004
54,4645970,2004
65,27012296,2004
47,6046358,2004
42,1293825,2004
0,5943,2004
44,1267873,2004
37,682886,2004
53,5203340,2004
0,14102,2004
56,7364742,2004
43,891493,2004
67,24372234,2004
53,5451663,2004
54,5529492,2004
51,4380488,2004
45,4689745,2004
59,7295133,2004
47,5830306,2004
26,244559,2004
49,5853942,2004
61,10320947,2004
41,1142545,2004
45,3112151,2004
53,5031306,2004
39,513208,2004
45,4057634,2004
0,6497,2004
47,3691940,2004
57,7243591,2004
52,5594834,2004
56,7911288,2004
39,643150,2004
50,5336708,2004
59,6207208,2004
39,518672,2004
53,5644075,2004
47,5290734,2004
58,6075456,2004
48,3396396,2004
51,4397848,2004
44,1463164,2004
49,4186127,2004
0,11761,2004
46,4823521,2004
53,5126089,2004
55,6567787,2004
49,4754259,2004
52,5152670,2004
48,4831579,2004
54,4970323,2004
54,4210173,2004
58,7301513,2005
47,5217322,2005
50,4039506,2005
56,5346145,2005
52,4449660,2005
59,6833836,2005
52,5027084,2005
50,4818875,2005
0,9593,2005
47,5770199,2005
65,18446207,2005
53,4869011,2005
51,4006452,2005
60,8707720,2005
46,3411077,2005
49,6036456,2005
49,3889713,2005
56,5416346,2005
55,5887490,2005
72,40867320,2005
57,7566630,2005
62,8894723,2005
44,1374581,2005
56,7513196,2005
50,5132088,2005
64,11265945,2005
52,5769950,2005
59,7475075,2005
57,6573380,2005
52,4943112,2005
48,6278187,2005
61,10584178,2005
49,5949272,2005
50,5740282,2005
55,7435602,2005
56,7875862,2005
45,4547941,2005
52,4338027,2005
60,11542544,2005
59,7025549,2005
41,1158332,2005
47,5928458,2005
53,4234907,2005
55,7220911,2005
58,7161844,2005
50,5740133,2005
0,11673,2005
44,1162064,2005
58,7464624,2005
59,5554691,2005
56,6018616,2005
0,10387,2005
0,12439,2005
55,7504535,2005
46,4466575,2005
2,13591,2005
45,4464180,2005
56,6403394,2005
46,5347642,2005
55,7071039,2005
53,5763824,2005
0,7850,2005
57,7733656,2005
55,7090932,2005
69,20846167,2005
58,7933098,2005
47,3420897,2005
50,4321935,2005
46,3362432,2005
56,7821506,2005
63,12412823,2005
64,8397829,2005
63,13029998,2005
66,23609695,2005
51,5802573,2005
57,6852062,2005
59,5591084,2005
0,7403,2005
55,7723999,2005
52,4028838,2005
0,10561,2005
48,4300171,2005
67,18103664,2005
46,6655529,2005
52,5937704,2005
56,6121913,2005
57,7432020,2005
0,11077,2005
64,10248796,2005
58,5305701,2005
47,3175126,2005
0,9908,2005
50,4166867,2005
51,4289610,2005
54,5921052,2005
47,5597422,2005
54,5423255,2005
55,7513791,2005
49,6183219,2005
56,5541632,2005
54,4246468,2005
61,10820092,2005
59,5856786,2005
60,8102148,2005
0,5102,2005
57,7265121,2005
40,976216,2005
54,5042835,2005
50,5327521,2005
44,1349940,2005
61,9185348,2005
67,24340927,2005
54,4661249,2005
51,4594585,2005
51,4631658,2005
0,5181,2005
62,14278635,2005
60,11140539,2005
42,1052337,2005
49,3584587,2005
50,5728658,2005
42,1242896,2005
56,5797816,2005
44,1112751,2005
53,5942855,2005
53,5742359,2005
63,11977723,2005
56,7760107,2005
47,4451021,2005
0,8626,2005
55,7838788,2005
53,4085050,2005
52,5618102,2005
68,19477383,2005
50,5013840,2005
48,4906066,2005
54,4271403,2005
46,6224774,2005
51,5502311,2005
54,4836734,2005
59,6632887,2005
43,1195387,2005
66,24402113,2005
0,11181,2005
72,32146416,2005
46,4787892,2005
55,7839431,2005
45,4793559,2005
52,5318465,2005
49,6063133,2005
52,5459126,2005
47,5632171,2005
46,5529430,2005
0,5510,2005
0,9797,2005
47,4124300,2005
48,5873824,2005
56,6268692,2005
60,8091443,2005
54,5543001,2005
49,3307715,2005
54,5704275,2005
0,7144,2005
52,5960841,2005
58,5745681,2005
52,5285752,2005
56,7271385,2005
57,6684076,2005
65,19879792,2005
53,5763165,2005
53,5453030,2005
50,4480512,2005
54,5035816,2005
51,5665883,2005
54,4678633,2005
50,4118796,2005
48,6330545,2005
47,4068184,2005
49,6021573,2005
57,6672908,2005
63,10892072,2005
0,14257,2005
42,1045786,2005
41,977209,2005
63,11435086,2005
48,4766751,2005
56,5409475,2005
48,4474958,2005
47,4407046,2005
55,6718529,2005
55,7397930,2005
52,5519920,2005
56,6594805,2005
47,6885003,2005
53,4252231,2005
53,4877357,2005
49,6434276,2005
51,5308912,2005
52,4165105,2005
50,4051707,2005
54,4300732,2006
49,4645654,2006
60,12826634,2006
60,11440963,2006
55,6453244,2006
64,11794270,2006
0,5959,2006
47,4292063,2006
65,20028647,2006
46,3678677,2006
63,10001207,2006
59,7639080,2006
55,7801198,2006
55,5106605,2006
75,92954266,2006
48,4652055,2006
0,14532,2006
64,8726920,2006
54,5577728,2006
51,4596598,2006
54,4967586,2006
53,4480327,2006
50,5802784,2006
0,10606,2006
22,162387,2006
55,7310651,2006
50,5511321,2006
51,5609429,2006
48,3254929,2006
70,46567918,2006
59,5901653,2006
56,5161573,2006
58,5938000,2006
51,5288022,2006
53,4991978,2006
51,5720265,2006
73,35810184,2006
53,4824894,2006
53,4633007,2006
56,6136615,2006
49,4092143,2006
52,4708607,2006
60,12949957,2006
56,6044536,2006
51,5341402,2006
15,77522,2006
50,4989145,2006
62,10245841,2006
58,7895850,2006
48,4284101,2006
50,4474377,2006
0,9011,2006
58,6140307,2006
57,7413750,2006
59,6351145,2006
0,14894,2006
0,14352,2006
47,3036721,2006
48,5672654,2006
56,5235440,2006
62,9365622,2006
55,7246723,2006
52,5688922,2006
57,7982345,2006
56,5255199,2006
46,5187751,2006
45,4714064,2006
58,7179712,2006
0,10548,2006
30,301744,2006
56,5903878,2006
63,10480925,2006
56,5650495,2006
54,5141273,2006
57,7107180,2006
57,6349001,2006
56,5488094,2006
0,8806,2006
54,5290173,2006
0,10154,2006
59,5997904,2006
54,5651646,2006
63,8300459,2006
55,7066591,2006
57,5372275,2006
48,5195358,2006
50,5668995,2006
31,456990,2006
49,3878222,2006
48,5933863,2006
54,5233642,2006
51,4176410,2006
46,3243749,2006
56,5323786,2006
48,5476661,2006
48,5979030,2006
0,7986,2006
45,3493669,2006
60,12365673,2006
52,4325662,2006
0,14958,2006
66,24222467,2006
56,7986748,2006
0,13879,2006
60,8960307,2006
54,5016266,2006
51,4014671,2006
42,997351,2006
54,4925981,2006
0,12847,2006
59,6604436,2006
52,5807222,2006
55,6615229,2006
0,7352,2006
66,23405514,2006
49,6320132,2006
56,5179058,2006
68,22672121,2006
55,5139804,2006
46,5090382,2006
52,5937066,2006
50,5398735,2006
53,4413908,2006
42,1391370,2006
56,6271490,2006
51,5655269,2006
0,6460,2006
52,5231304,2006
58,6215836,2006
49,4420299,2006
1,10634,2006
50,5865594,2006
48,6003202,2006
51,4031189,2006
47,3954805,2006
58,6893554,2006
48,3909098,2006
67,26082330,2006
48,3884285,2006
0,12221,2006
65,27852568,2006
49,4363314,2006
49,5805675,2006
52,5503552,2006
53,5805711,2006
49,3600049,2006
48,3048608,2006
57,7559567,2006
69,18439358,2006
61,8823357,2006
57,5382149,2006
78,95932211,2006
39,729927,2006
45,3295656,2006
49,6704915,2006
58,7145989,2006
48,6153309,2006
46,4628424,2006
51,5684901,2006
56,7543818,2006
55,6482548,2006
65,26302896,2006
57,5828307,2006
55,5765707,2006
51,4122837,2006
70,35760897,2006
65,16925978,2006
64,14875328,2006
0,5608,2006
59,5727795,2006
50,4535600,2006
16,94653,2006
52,4660343,2006
60,8327257,2006
57,7668334,2006
54,4143014,2006
57,5006288,2006
42,1319542,2006
51,4873374,2006
47,3427492,2006
53,5257191,2006
63,10228572,2006
51,5585737,2006
59,7511208,2006
42,906125,2006
54,5942765,2006
53,5638454,2006
50,4370983,2006
45,6131471,2006
49,4137611,2006
47,3713887,2006
53,4444309,2006
61,11816261,2006
52,5473053,2006
55,5937293,2006
19,95324,2006
46,5546599,2006
49,5624755,2006
53,5110267,2006
57,6157197,2006
50,4279626,2007
60,13042731,2007
0,14506,2007
50,4900798,2007
50,5479887,2007
0,5291,2007
1,10075,2007
50,5860343,2007
50,4697505,2007
53,4548829,2007
46,5672782,2007
50,4577190,2007
56,7893701,2007
55,7884815,2007
54,4745376,2007
54,4019803,2007
49,6997699,2007
47,5071975,2007
59,5606341,2007
57,6800338,2007
56,6533873,2007
48,3090152,2007
59,5279877,2007
55,6701757,2007
55,5502176,2007
58,7156334,2007
47,4290750,2007
0,13591,2007
58,6732403,2007
58,6819969,2007
57,5561230,2007
49,4952143,2007
0,11404,2007
52,4184625,2007
58,7881186,2007
51,4020731,2007
47,6382307,2007
62,14938008,2007
54,5078590,2007
55,5984710,2007
68,19599070,2007
53,4120296,2007
44,878626,2007
58,7597782,2007
57,6629599,2007
54,5376771,2007
50,5911541,2007
57,5926972,2007
55,5170025,2007
51,4956838,2007
49,6870609,2007
58,6758723,2007
57,5627309,2007
50,4524578,2007
37,648074,2007
0,11133,2007
52,4879049,2007
56,7498719,2007
49,4720454,2007
0,14637,2007
49,6153657,2007
0,9373,2007
45,4313417,2007
52,5258928,2007
61,10463672,2007
51,4090825,2007
65,27720723,2007
53,5453835,2007
0,13107,2007
50,5229909,2007
53,4401347,2007
52,5832014,2007
46,6812552,2007
48,5473993,2007
72,43392139,2007
66,28975085,2007
53,4424238,2007
48,3522668,2007
61,12063836,2007
51,5919937,2007
61,10958384,2007
54,5792348,2007
0,9191,2007
42,929242,2007
47,6464263,2007
47,3966808,2007
0,5416,2007
53,5863450,2007
49,4379752,2007
51,5886359,2007
0,11725,2007
53,5225643,2007
54,4047032,2007
47,6957730,2007
54,4124615,2007
59,5950172,2007
54,4785263,2007
45,3704138,2007
54,5984656,2007
53,5652987,2007
45,6842338,2007
58,5377878,2007
59,5808176,2007
48,3975509,2007
56,6335268,2007
52,4462691,2007
47,4519354,2007
50,5602901,2007
52,5599764,2007
41,1355732,2007
0,9967,2007
57,5561992,2007
51,5187283,2007
0,5825,2007
54,5582866,2007
62,8044264,2007
64,14645115,2007
0,6890,2007
56,5852438,2007
0,11938,2007
55,6527513,2007
0,9847,2007
47,4758649,2007
47,6783963,2007
48,3710604,2007
50,5622062,2007
52,4315284,2007
59,6594989,2007
52,4150733,2007
0,9428,2007
57,7075231,2007
48,3829671,2007
49,3158984,2007
36,509307,2007
55,5396893,2007
55,7903474,2007
52,5272456,2007
54,4811446,2007
50,4940231,2007
54,4527613,2007
46,4087587,2007
52,4345553,2007
1,5863,2007
55,5347414,2007
50,5038671,2007
64,9058270,2007
47,3573230,2007
50,5914937,2007
50,5035511,2007
52,5189802,2007
53,5750810,2007
44,952582,2007
47,4116289,2007
55,5333926,2007
54,4864016,2007
17,95088,2007
61,12540969,2007
53,5766380,2007
13,45023,2007
50,5810428,2007
0,14504,2007
54,4115731,2007
56,7253976,2007
0,8443,2007
0,11986,2007
50,5335397,2007
49,4322502,2007
50,4373295,2007
50,4854287,2007
56,7129742,2007
45,4753239,2007
45,3413229,2007
42,930463,2007
0,6416,2007
49,6860180,2007
52,5125575,2007
59,6671090,2007
79,76380096,2007
0,14178,2007
47,5640728,2007
42,1337515,2007
0,10010,2007
50,5452809,2007
59,5883036,2007
52,4133687,2007
43,1307618,2007
44,1370135,2007
48,5164314,2007
47,3974823,2007
48,3109648,2007
50,4485110,2007
58,5607560,2007
59,5995173,2007
0,14617,2007
45,5476543,2007
53,4268987,2007
0,13416,2007
63,14260894,2007
51,4718059,2007
54,5351284,2007
48,5316633,2008
51,4908924,2008
50,5313011,2008
59,6757198,2008
58,7140645,2008
68,25326461,2008
54,5270325,2008
69,24599878,2008
54,5747179,2008
52,4556923,2008
50,5223795,2008
53,4208317,2008
48,3187460,2008
45,4131504,2008
50,4522121,2008
53,4151008,2008
55,6027903,2008
47,3085247,2008
0,9357,2008
42,1420981,2008
45,5898258,2008
56,6523633,2008
49,5439658,2008
48,5643035,2008
48,5774412,2008
45,5462895,2008
56,6619724,2008
71,34295822,2008
52,5611004,2008
68,20207390,2008
52,4524328,2008
44,1290184,2008
46,4643384,2008
49,4665551,2008
48,4372075,2008
58,6561655,2008
55,7736800,2008
61,10750965,2008
50,4352758,2008
48,3881326,2008
50,4283775,2008
50,4135762,2008
55,6267325,2008
54,5740200,2008
45,3469622,2008
49,3358442,2008
58,5879849,2008
59,5020913,2008
54,4119078,2008
52,5079901,2008
49,3930937,2008
61,14229723,2008
0,11067,2008
50,4943494,2008
52,4687328,2008
56,6621071,2008
47,6761123,2008
0,7862,2008
65,17238180,2008
0,9578,2008
56,5644105,2008
59,5245486,2008
65,23507848,2008
57,6615471,2008
50,5041691,2008
56,6879585,2008
50,4305970,2008
55,7140054,2008
51,4774957,2008
45,6059191,2008
46,4681216,2008
43,1400998,2008
53,4284116,2008
0,6850,2008
50,5626878,2008
50,5767310,2008
44,1205575,2008
52,4438487,2008
0,7237,2008
0,13151,2008
67,23696072,2008
51,4541241,2008
0,14944,2008
49,3062230,2008
67,20904959,2008
43,948827,2008
53,4498480,2008
59,6366756,2008
25,203728,2008
50,5218252,2008
54,4641441,2008
56,6796799,2008
51,5811836,2008
45,6226806,2008
52,5639545,2008
1,14077,2008
51,4479141,2008
50,4530943,2008
45,4922398,2008
54,5964876,2008
52,5453617,2008
55,7913999,2008
34,352176,2008
53,5471289,2008
54,5624303,2008
59,5223393,2008
53,5240466,2008
49,3298035,2008
55,7171752,2008
52,4463138,2008
44,919020,2008
73,42682703,2008
62,12235931,2008
44,1318247,2008
54,4083189,2008
50,4176418,2008
45,5139790,2008
44,1254770,2008
58,6374938,2008
0,14532,2008
52,4625664,2008
56,7356915,2008
52,4928496,2008
52,4410405,2008
55,7958268,2008
55,5902472,2008
0,9662,2008
0,11832,2008
53,5648990,2008
55,7641185,2008
0,12031,2008
46,6577921,2008
47,6286264,2008
49,3444540,2008
50,4600393,2008
0,9604,2008
1,10438,2008
50,4502049,2008
55,6102091,2008
48,4356257,2008
59,5118911,2008
64,10029824,2008
53,4264905,2008
36,554738,2008
58,7277218,2008
64,13670331,2008
53,4596882,2008
47,5634664,2008
51,4391787,2008
38,701260,2008
0,11800,2018
0,11649,2018
0,12306,2018
0,5838,2008
0,13933,2008
0,11675,2020
0,12280,2018
0,9880,2018
0,7213,2018
0,11856,2018
0,8550,2018
0,14935,2018
0,7771,2018
0,8703,2018
0,8929,2018
0,11373,2018
0,10332,2018
0,6074,2018
0,12499,2018
0,7716,2018
0,7851,2018
0,12419,2018
0,7878,2018
0,12287,2020
0,8978,2020
0,11686,2008
0,9917,2008
0,8748,2018
0,12757,2018
0,10101,2018
0,9211,2018
0,13291,2018
0,6912,2020
0,9630,2018
0,7266,2008
0,7494,2018
0,5983,2018
0,5455,2018
0,9094,2018
0,7476,2018
0,5880,2010
0,11869,2018
0,9747,2018
0,8856,2018
0,12793,2018
0,11209,2018
0,10835,2018
0,11398,2010
0,13504,2018
0,6044,2018
60,10808379,2009
0,11327,2009
36,717340,2009
66,27425213,2009
56,5358133,2009
52,4696835,2009
1,7089,2009
47,5672203,2009
53,5425738,2009
70,44444175,2009
53,5429652,2009
47,6025978,2009
52,5776890,2009
52,4442352,2009
47,3586011,2009
62,9861525,2009
63,9546351,2009
56,5548843,2009
51,4939249,2009
50,5636869,2009
0,8248,2009
58,6572985,2009
54,4893328,2009
59,5633959,2009
46,5339719,2009
63,12864538,2009
54,4830966,2009
51,4334601,2009
53,4737829,2009
54,4129066,2009
0,8295,2009
61,10016495,2009
0,6908,2009
51,4322265,2009
0,7564,2009
50,5058800,2009
59,7591332,2009
46,4406187,2009
52,4577636,2009
50,5432341,2009
0,6002,2009
59,6323688,2009
60,8944398,2009
49,3018161,2009
70,36996601,2009
54,5382873,2009
51,4787848,2009
38,515737,2009
53,4012443,2009
51,4739929,2009
54,4213936,2009
49,4984542,2009
59,7261453,2009
64,9285973,2009
52,5532066,2009
57,7016375,2009
45,3013968,2009
56,5025231,2009
52,4131167,2009
52,5454591,2009
52,4725610,2009
53,4480314,2009
64,12815323,2009
64,12231372,2009
52,5303144,2009
55,5505782,2009
55,5964870,2009
50,4010829,2009
59,6748090,2009
54,5560248,2009
48,3661288,2009
36,730078,2009
51,5660282,2009
49,5829736,2009
20,125200,2009
